Address,Pattern,PatternName,Expected,Readback,FlippedBits,DecayTime
0x00398000,Checkerboard,Checkerboard,AAAAAAAA,AAABAAAA,1,600
0x003A0000,Checkerboard,Checkerboard,AAAAAAAA,AAAABBAA,2,600
0x003A8000,Checkerboard,Checkerboard,AAAAAAAA,AAFAAAAE,3,600
0x003B0000,Checkerboard,Checkerboard,AAAAAAAA,BAABAABA,3,600
0x003B8000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAABA,1,600
0x003C8000,Checkerboard,Checkerboard,AAAAAAAA,AAAEAAAA,1,600
0x003D0000,Checkerboard,Checkerboard,AAAAAAAA,AEABABAA,3,600
0x003D8000,Checkerboard,Checkerboard,AAAAAAAA,BAAAAAEA,2,600
0x003E0000,Checkerboard,Checkerboard,AAAAAAAA,AAAABAAA,1,600
0x003E8000,Checkerboard,Checkerboard,AAAAAAAA,AAAAEAAA,1,600
0x003F0000,Checkerboard,Checkerboard,AAAAAAAA,AEAAAAAA,1,600
0x003F8000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAEA,1,600
0x00400000,Checkerboard,Checkerboard,AAAAAAAA,AAAEAAAA,1,600
0x00410000,Checkerboard,Checkerboard,AAAAAAAA,AEAABAAA,2,600
0x00428000,Checkerboard,Checkerboard,AAAAAAAA,AAEAAAAA,1,600
0x00430000,Checkerboard,Checkerboard,AAAAAAAA,AAAAABAA,1,600
0x00438000,Checkerboard,Checkerboard,AAAAAAAA,ABAAAAAA,1,600
0x00448000,Checkerboard,Checkerboard,AAAAAAAA,AEAAAAAA,1,600
0x00450000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAAE,1,600
0x00460000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAABA,1,600
0x00468000,Checkerboard,Checkerboard,AAAAAAAA,EABAAAAA,2,600
0x00470000,Checkerboard,Checkerboard,AAAAAAAA,EAAAAAAA,1,600
0x00478000,Checkerboard,Checkerboard,AAAAAAAA,ABAAAAAA,1,600
0x00480000,Checkerboard,Checkerboard,AAAAAAAA,EAAAAAAA,1,600
0x00488000,Checkerboard,Checkerboard,AAAAAAAA,BAAAAAAA,1,600
0x00490000,Checkerboard,Checkerboard,AAAAAAAA,BAAAAEBA,3,600
0x004B0000,Checkerboard,Checkerboard,AAAAAAAA,AAAEEAAA,2,600
0x004B8000,Checkerboard,Checkerboard,AAAAAAAA,BAABAAAE,3,600
0x004C0000,Checkerboard,Checkerboard,AAAAAAAA,AAAAEAAA,1,600
0x004D0000,Checkerboard,Checkerboard,AAAAAAAA,AABAAAAE,2,600
0x004E8000,Checkerboard,Checkerboard,AAAAAAAA,ABAAABBA,3,600
0x004F0000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAEA,1,600
0x00500000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAAE,1,600
0x00510000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAEAB,2,600
0x00518000,Checkerboard,Checkerboard,AAAAAAAA,AEAAAAAB,2,600
0x00520000,Checkerboard,Checkerboard,AAAAAAAA,ABBAAAAA,2,600
0x00528000,Checkerboard,Checkerboard,AAAAAAAA,AAAAEAAA,1,600
0x00530000,Checkerboard,Checkerboard,AAAAAAAA,AAEAAAAA,1,600
0x00538000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAAE,1,600
0x00548000,Checkerboard,Checkerboard,AAAAAAAA,AAFAEAAA,3,600
0x00550000,Checkerboard,Checkerboard,AAAAAAAA,EAAAAAAA,1,600
0x00558000,Checkerboard,Checkerboard,AAAAAAAA,AAEAAAEE,3,600
0x00568000,Checkerboard,Checkerboard,AAAAAAAA,AAAEAAAA,1,600
0x00570000,Checkerboard,Checkerboard,AAAAAAAA,AAAAEAAA,1,600
0x00580000,Checkerboard,Checkerboard,AAAAAAAA,ABAAAAAA,1,600
0x00588000,Checkerboard,Checkerboard,AAAAAAAA,AAEABAAA,2,600
0x00598000,Checkerboard,Checkerboard,AAAAAAAA,AEEAAAAA,2,600
0x005A0000,Checkerboard,Checkerboard,AAAAAAAA,AAEBAAAA,2,600
0x005B8000,Checkerboard,Checkerboard,AAAAAAAA,AEABAAEB,4,600
0x005C8000,Checkerboard,Checkerboard,AAAAAAAA,EBAAABAE,4,600
0x005E0000,Checkerboard,Checkerboard,AAAAAAAA,AEAAAAAB,2,600
0x005E8000,Checkerboard,Checkerboard,AAAAAAAA,AAEAAAAA,1,600
0x005F0000,Checkerboard,Checkerboard,AAAAAAAA,AAABEAAA,2,600
0x00600000,Checkerboard,Checkerboard,AAAAAAAA,AEAAAAAE,2,600
0x00610000,Checkerboard,Checkerboard,AAAAAAAA,EEAAAAAA,2,600
0x00618000,Checkerboard,Checkerboard,AAAAAAAA,AAABAAAA,1,600
0x00630000,Checkerboard,Checkerboard,AAAAAAAA,AAEAAAAA,1,600
0x00640000,Checkerboard,Checkerboard,AAAAAAAA,AEAAEEAA,3,600
0x00648000,Checkerboard,Checkerboard,AAAAAAAA,ABABAAAB,3,600
0x00650000,Checkerboard,Checkerboard,AAAAAAAA,BAAAAAAA,1,600
0x00658000,Checkerboard,Checkerboard,AAAAAAAA,AEAAAAAA,1,600
0x00668000,Checkerboard,Checkerboard,AAAAAAAA,ABAAAAAA,1,600
0x00670000,Checkerboard,Checkerboard,AAAAAAAA,BAFAAABA,4,600
0x00678000,Checkerboard,Checkerboard,AAAAAAAA,AAAEAAAA,1,600
0x00680000,Checkerboard,Checkerboard,AAAAAAAA,EAAAAAAA,1,600
0x00690000,Checkerboard,Checkerboard,AAAAAAAA,AAEAAAAA,1,600
0x00698000,Checkerboard,Checkerboard,AAAAAAAA,ABAAAAAE,2,600
0x006A0000,Checkerboard,Checkerboard,AAAAAAAA,BEAAAAAA,2,600
0x006A8000,Checkerboard,Checkerboard,AAAAAAAA,AAEAAAAA,1,600
0x006B8000,Checkerboard,Checkerboard,AAAAAAAA,AABAAAAA,1,600
0x006D8000,Checkerboard,Checkerboard,AAAAAAAA,BEAABABA,4,600
0x006E0000,Checkerboard,Checkerboard,AAAAAAAA,AAAFAFAA,4,600
0x006E8000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAEAA,1,600
0x006F0000,Checkerboard,Checkerboard,AAAAAAAA,ABAAAAAA,1,600
0x006F8000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAEAA,1,600
0x00708000,Checkerboard,Checkerboard,AAAAAAAA,AABAAAAA,1,600
0x00718000,Checkerboard,Checkerboard,AAAAAAAA,AAAAABAA,1,600
0x00720000,Checkerboard,Checkerboard,AAAAAAAA,AAAAEAAA,1,600
0x00728000,Checkerboard,Checkerboard,AAAAAAAA,AEAEAEAA,3,600
0x00738000,Checkerboard,Checkerboard,AAAAAAAA,AAABAAAA,1,600
0x00748000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAAB,1,600
0x00758000,Checkerboard,Checkerboard,AAAAAAAA,EABAAAAA,2,600
0x00760000,Checkerboard,Checkerboard,AAAAAAAA,ABAEABAA,3,600
0x00770000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAABA,1,600
0x00780000,Checkerboard,Checkerboard,AAAAAAAA,AAABEAAA,2,600
0x00788000,Checkerboard,Checkerboard,AAAAAAAA,EAAAAAAA,1,600
0x00790000,Checkerboard,Checkerboard,AAAAAAAA,AABAAAAA,1,600
0x00798000,Checkerboard,Checkerboard,AAAAAAAA,EAAFAAAA,3,600
0x007A8000,Checkerboard,Checkerboard,AAAAAAAA,AAEAAAAA,1,600
0x007B8000,Checkerboard,Checkerboard,AAAAAAAA,AAABAAAA,1,600
0x007C8000,Checkerboard,Checkerboard,AAAAAAAA,EAAAAAAA,1,600
0x007D8000,Checkerboard,Checkerboard,AAAAAAAA,AABAAAAA,1,600
0x007E0000,Checkerboard,Checkerboard,AAAAAAAA,EAAAAAAA,1,600
0x007F0000,Checkerboard,Checkerboard,AAAAAAAA,AEAAAAAA,1,600
0x00800000,Checkerboard,Checkerboard,AAAAAAAA,AAFAEAAA,3,600
0x00820000,Checkerboard,Checkerboard,AAAAAAAA,AAEBAABA,3,600
0x00838000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAA2,1,600
0x00840000,Checkerboard,Checkerboard,AAAAAAAA,AA82A2AA,3,600
0x00848000,Checkerboard,Checkerboard,AAAAAAAA,A8AAAAAA,1,600
0x00858000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA2AA,1,600
0x00860000,Checkerboard,Checkerboard,AAAAAAAA,AAAA2AAA,1,600
0x00868000,Checkerboard,Checkerboard,AAAAAAAA,A2AAAAAA,1,600
0x00870000,Checkerboard,Checkerboard,AAAAAAAA,A2AAA8AA,2,600
0x00878000,Checkerboard,Checkerboard,AAAAAAAA,822AA2AA,4,600
0x00880000,Checkerboard,Checkerboard,AAAAAAAA,AA2A8AAA,2,600
0x00890000,Checkerboard,Checkerboard,AAAAAAAA,AA8AAAAA,1,600
0x00898000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAA8,1,600
0x008A0000,Checkerboard,Checkerboard,AAAAAAAA,A8AAAAAA,1,600
0x008B0000,Checkerboard,Checkerboard,AAAAAAAA,2AAA80AA,4,600
0x008B8000,Checkerboard,Checkerboard,AAAAAAAA,A8AAAA8A,2,600
0x008C0000,Checkerboard,Checkerboard,AAAAAAAA,8AAAAAAA,1,600
0x008D0000,Checkerboard,Checkerboard,AAAAAAAA,AA2A2AAA,2,600
0x008D8000,Checkerboard,Checkerboard,AAAAAAAA,A8AAAAAA,1,600
0x008E0000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA8AA,1,600
0x008F0000,Checkerboard,Checkerboard,AAAAAAAA,AA8AAAA2,2,600
0x008F8000,Checkerboard,Checkerboard,AAAAAAAA,AAA2AAA8,2,600
0x00900000,Checkerboard,Checkerboard,AAAAAAAA,AA8AAAAA,1,600
0x00908000,Checkerboard,Checkerboard,AAAAAAAA,AAA8AA8A,2,600
0x00918000,Checkerboard,Checkerboard,AAAAAAAA,AA2AAAAA,1,600
0x00920000,Checkerboard,Checkerboard,AAAAAAAA,AAAA22AA,2,600
0x00928000,Checkerboard,Checkerboard,AAAAAAAA,82A2AAAA,3,600
0x00930000,Checkerboard,Checkerboard,AAAAAAAA,AA8AAA2A,2,600
0x00948000,Checkerboard,Checkerboard,AAAAAAAA,8AAAAAAA,1,600
0x00950000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAA0A,2,600
0x00958000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAA2,1,600
0x00968000,Checkerboard,Checkerboard,AAAAAAAA,2AAAA2AA,2,600
0x00970000,Checkerboard,Checkerboard,AAAAAAAA,A8AAA8AA,2,600
0x00978000,Checkerboard,Checkerboard,AAAAAAAA,2AAAAAAA,1,600
0x00980000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA882,3,600
0x00988000,Checkerboard,Checkerboard,AAAAAAAA,AA2AAA8A,2,600
0x00990000,Checkerboard,Checkerboard,AAAAAAAA,AAA8AAA8,2,600
0x00998000,Checkerboard,Checkerboard,AAAAAAAA,AAA8A8AA,2,600
0x009A0000,Checkerboard,Checkerboard,AAAAAAAA,AA82AAAA,2,600
0x009A8000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAA2,1,600
0x009B0000,Checkerboard,Checkerboard,AAAAAAAA,AAA8A88A,3,600
0x009B8000,Checkerboard,Checkerboard,AAAAAAAA,22AAAAA2,3,600
0x009D0000,Checkerboard,Checkerboard,AAAAAAAA,AAA2AA8A,2,600
0x009D8000,Checkerboard,Checkerboard,AAAAAAAA,8AAAAAAA,1,600
0x009E0000,Checkerboard,Checkerboard,AAAAAAAA,22A2AAAA,3,600
0x009E8000,Checkerboard,Checkerboard,AAAAAAAA,AA2AAAAA,1,600
0x009F0000,Checkerboard,Checkerboard,AAAAAAAA,A2AAAAAA,1,600
0x009F8000,Checkerboard,Checkerboard,AAAAAAAA,8A0AAAA8,4,600
0x00A08000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA2AA,1,600
0x00A10000,Checkerboard,Checkerboard,AAAAAAAA,82AAAAAA,2,600
0x00A18000,Checkerboard,Checkerboard,AAAAAAAA,AA2AA2AA,2,600
0x00A20000,Checkerboard,Checkerboard,AAAAAAAA,8AAAA2AA,2,600
0x00A38000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA0AA,2,600
0x00A40000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA88A,2,600
0x00A48000,Checkerboard,Checkerboard,AAAAAAAA,AAAA2AAA,1,600
0x00A58000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAA8A,1,600
0x00A60000,Checkerboard,Checkerboard,AAAAAAAA,A8AAAAAA,1,600
0x00A78000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAA2,1,600
0x00A80000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAA8,1,600
0x00A88000,Checkerboard,Checkerboard,AAAAAAAA,AA8A8AAA,2,600
0x00A90000,Checkerboard,Checkerboard,AAAAAAAA,AA8AAAAA,1,600
0x00A98000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAA2,1,600
0x00AA0000,Checkerboard,Checkerboard,AAAAAAAA,A8AAA2AA,2,600
0x00AB0000,Checkerboard,Checkerboard,AAAAAAAA,28AAAAAA,2,600
0x00AB8000,Checkerboard,Checkerboard,AAAAAAAA,A8AAAAA2,2,600
0x00AD0000,Checkerboard,Checkerboard,AAAAAAAA,AAAA2AA2,2,600
0x00AE8000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAA22,2,600
0x00AF8000,Checkerboard,Checkerboard,AAAAAAAA,2AAAA8A8,3,600
0x00B00000,Checkerboard,Checkerboard,AAAAAAAA,AAA8AAAA,1,600
0x00B08000,Checkerboard,Checkerboard,AAAAAAAA,A2AA8AAA,2,600
0x00B10000,Checkerboard,Checkerboard,AAAAAAAA,AA0A8AA8,4,600
0x00B18000,Checkerboard,Checkerboard,AAAAAAAA,8AA8AAA8,3,600
0x00B20000,Checkerboard,Checkerboard,AAAAAAAA,8AAAAA8A,2,600
0x00B28000,Checkerboard,Checkerboard,AAAAAAAA,AAA8AAAA,1,600
0x00B30000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAA2A,1,600
0x00B48000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAA8A,1,600
0x00B50000,Checkerboard,Checkerboard,AAAAAAAA,AA8AAAAA,1,600
0x00B58000,Checkerboard,Checkerboard,AAAAAAAA,8AAAAAA8,2,600
0x00B60000,Checkerboard,Checkerboard,AAAAAAAA,AA828AAA,3,600
0x00B68000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAA2A,1,600
0x00B70000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA8A8,2,600
0x00B78000,Checkerboard,Checkerboard,AAAAAAAA,AAAA8AAA,1,600
0x00B88000,Checkerboard,Checkerboard,AAAAAAAA,AA2AAAAA,1,600
0x00B90000,Checkerboard,Checkerboard,AAAAAAAA,8AAAAAAA,1,600
0x00BA0000,Checkerboard,Checkerboard,AAAAAAAA,2A222AAA,4,600
0x00BA8000,Checkerboard,Checkerboard,AAAAAAAA,AA28AAAA,2,600
0x00BB0000,Checkerboard,Checkerboard,AAAAAAAA,2AAA8A2A,3,600
0x00BC0000,Checkerboard,Checkerboard,AAAAAAAA,AA2A2AAA,2,600
0x00BD0000,Checkerboard,Checkerboard,AAAAAAAA,AAAA28AA,2,600
0x00BE0000,Checkerboard,Checkerboard,AAAAAAAA,A2AAAAAA,1,600
0x00BE8000,Checkerboard,Checkerboard,AAAAAAAA,888AA2AA,4,600
0x00BF8000,Checkerboard,Checkerboard,AAAAAAAA,8AAAAAAA,1,600
0x00C00000,Checkerboard,Checkerboard,AAAAAAAA,AA2AAA8A,2,600
0x00C08000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA8AA,1,600
0x00C10000,Checkerboard,Checkerboard,AAAAAAAA,AA8A2AAA,2,600
0x00C18000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA8AA,1,600
0x00C28000,Checkerboard,Checkerboard,AAAAAAAA,AAA22AA2,3,600
0x00C30000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAA8,1,600
0x00C38000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA2AA,1,600
0x00C40000,Checkerboard,Checkerboard,AAAAAAAA,2AAAAAA2,2,600
0x00C48000,Checkerboard,Checkerboard,AAAAAAAA,AAAA2AA8,2,600
0x00C50000,Checkerboard,Checkerboard,AAAAAAAA,AAA2AA8A,2,600
0x00C58000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAA8A,1,600
0x00C68000,Checkerboard,Checkerboard,AAAAAAAA,AAA8AA8A,2,600
0x00C70000,Checkerboard,Checkerboard,AAAAAAAA,A8AAAAAA,1,600
0x00C80000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA2AA,1,600
0x00C88000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAA22,2,600
0x00C90000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAA8A,1,600
0x00C98000,Checkerboard,Checkerboard,AAAAAAAA,8AA2AA2A,3,600
0x00CA0000,Checkerboard,Checkerboard,AAAAAAAA,AAAA2AAA,1,600
0x00CA8000,Checkerboard,Checkerboard,AAAAAAAA,AAA2A8AA,2,600
0x00CB0000,Checkerboard,Checkerboard,AAAAAAAA,AAAA2AAA,1,600
0x00CB8000,Checkerboard,Checkerboard,AAAAAAAA,A2AAAAAA,1,600
0x00CC0000,Checkerboard,Checkerboard,AAAAAAAA,2AAAAAAA,1,600
0x00CD0000,Checkerboard,Checkerboard,AAAAAAAA,AA2AAA82,3,600
0x00CD8000,Checkerboard,Checkerboard,AAAAAAAA,AA2AAAAA,1,600
0x00CE0000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA8AA,1,600
0x00CF0000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAA8A,1,600
0x00D00000,Checkerboard,Checkerboard,AAAAAAAA,0A8AAAAA,3,600
0x00D08000,Checkerboard,Checkerboard,AAAAAAAA,AAAA8AAA,1,600
0x00D30000,Checkerboard,Checkerboard,AAAAAAAA,A8AAAAAA,1,600
0x00D40000,Checkerboard,Checkerboard,AAAAAAAA,AA8A2AAA,2,600
0x00D48000,Checkerboard,Checkerboard,AAAAAAAA,AA2AAA2A,2,600
0x00D50000,Checkerboard,Checkerboard,AAAAAAAA,A2AAAAA2,2,600
0x00D60000,Checkerboard,Checkerboard,AAAAAAAA,8AAA0AAA,3,600
0x00D68000,Checkerboard,Checkerboard,AAAAAAAA,AAAA2AAA,1,600
0x00D78000,Checkerboard,Checkerboard,AAAAAAAA,A2AAAAAA,1,600
0x00D88000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAA2,1,600
0x00D90000,Checkerboard,Checkerboard,AAAAAAAA,8A2AAAAA,2,600
0x00DA0000,Checkerboard,Checkerboard,AAAAAAAA,AA0AAAAA,2,600
0x00DA8000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA8AA,1,600
0x00DB0000,Checkerboard,Checkerboard,AAAAAAAA,AAA82AAA,2,600
0x00DB8000,Checkerboard,Checkerboard,AAAAAAAA,2AAAAAAA,1,600
0x00DC0000,Checkerboard,Checkerboard,AAAAAAAA,AAA8AAAA,1,600
0x00DC8000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAA2A,1,600
0x00DD0000,Checkerboard,Checkerboard,AAAAAAAA,AAA2AA20,4,600
0x00DE0000,Checkerboard,Checkerboard,AAAAAAAA,A8AAAAAA,1,600
0x00DE8000,Checkerboard,Checkerboard,AAAAAAAA,AA2AA8AA,2,600
0x00DF0000,Checkerboard,Checkerboard,AAAAAAAA,8AAAAAAA,1,600
0x00DF8000,Checkerboard,Checkerboard,AAAAAAAA,A2A8AAAA,2,600
0x00E00000,Checkerboard,Checkerboard,AAAAAAAA,A2AAAAAA,1,600
0x00E08000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAA2,1,600
0x00E18000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA8AA,1,600
0x00E20000,Checkerboard,Checkerboard,AAAAAAAA,A2AAAA8A,2,600
0x00E38000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA8A2,2,600
0x00E40000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAA2A,1,600
0x00E50000,Checkerboard,Checkerboard,AAAAAAAA,2AAAA8A8,3,600
0x00E58000,Checkerboard,Checkerboard,AAAAAAAA,AAA2AAAA,1,600
0x00E68000,Checkerboard,Checkerboard,AAAAAAAA,8A2AAAAA,2,600
0x00E70000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAA8A,1,600
0x00E78000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAA8,1,600
0x00E98000,Checkerboard,Checkerboard,AAAAAAAA,A2AA8AA2,3,600
0x00EA8000,Checkerboard,Checkerboard,AAAAAAAA,AA2A8A2A,3,600
0x00EB8000,Checkerboard,Checkerboard,AAAAAAAA,2AAAAAA8,2,600
0x00EC8000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAA0,2,600
0x00ED0000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA2AA,1,600
0x00ED8000,Checkerboard,Checkerboard,AAAAAAAA,AA2AAAAA,1,600
0x00EE0000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA8AA,1,600
0x00EF0000,Checkerboard,Checkerboard,AAAAAAAA,AAA2A2AA,2,600
0x00F08000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA8AA,1,600
0x00F10000,Checkerboard,Checkerboard,AAAAAAAA,0AAA22AA,4,600
0x00F18000,Checkerboard,Checkerboard,AAAAAAAA,2AAAAAAA,1,600
0x00F20000,Checkerboard,Checkerboard,AAAAAAAA,A2AAA82A,3,600
0x00F28000,Checkerboard,Checkerboard,AAAAAAAA,AA8AAAAA,1,600
0x00F30000,Checkerboard,Checkerboard,AAAAAAAA,A2AAAAA8,2,600
0x00F38000,Checkerboard,Checkerboard,AAAAAAAA,2AA2AAAA,2,600
0x00F40000,Checkerboard,Checkerboard,AAAAAAAA,A2AAAAAA,1,600
0x00F58000,Checkerboard,Checkerboard,AAAAAAAA,AAA2AAAA,1,600
0x00F68000,Checkerboard,Checkerboard,AAAAAAAA,AAA8AAA8,2,600
0x00F78000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAA82,2,600
0x00F88000,Checkerboard,Checkerboard,AAAAAAAA,AAAA82AA,2,600
0x00F98000,Checkerboard,Checkerboard,AAAAAAAA,8AAA2A8A,3,600
0x00FA0000,Checkerboard,Checkerboard,AAAAAAAA,AAA2AA8A,2,600
0x00FA8000,Checkerboard,Checkerboard,AAAAAAAA,AA8AAAAA,1,600
0x00FB0000,Checkerboard,Checkerboard,AAAAAAAA,28AAAAAA,2,600
0x00FB8000,Checkerboard,Checkerboard,AAAAAAAA,2A8AA2AA,3,600
0x00FD0000,Checkerboard,Checkerboard,AAAAAAAA,288AAAA2,4,600
0x00FE0000,Checkerboard,Checkerboard,AAAAAAAA,A2AA8AA8,3,600
0x00FE8000,Checkerboard,Checkerboard,AAAAAAAA,A8AAAAAA,1,600
0x00FF0000,Checkerboard,Checkerboard,AAAAAAAA,2AAAA8AA,2,600
0x01000000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAA8,1,600
0x01010000,Checkerboard,Checkerboard,AAAAAAAA,2AAAAAAA,1,600
0x01020000,Checkerboard,Checkerboard,AAAAAAAA,A8AAAA8A,2,600
0x01030000,Checkerboard,Checkerboard,AAAAAAAA,20AA8A8A,5,600
0x01040000,Checkerboard,Checkerboard,AAAAAAAA,AAAA2AA8,2,600
0x01050000,Checkerboard,Checkerboard,AAAAAAAA,AAAA2A0A,3,600
0x01060000,Checkerboard,Checkerboard,AAAAAAAA,AAAAA2A8,2,600
0x01070000,Checkerboard,Checkerboard,AAAAAAAA,EAAAAAAA,1,600
0x010A0000,Checkerboard,Checkerboard,AAAAAAAA,AAAABAAA,1,600
0x010B0000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAEAA,1,600
0x010C0000,Checkerboard,Checkerboard,AAAAAAAA,AAEAAAAA,1,600
0x010D0000,Checkerboard,Checkerboard,AAAAAAAA,ABAAAAAE,2,600
0x010E0000,Checkerboard,Checkerboard,AAAAAAAA,AABEAAAA,2,600
0x01100000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAEAA,1,600
0x01110000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAAE,1,600
0x01150000,Checkerboard,Checkerboard,AAAAAAAA,EAAAAAEA,2,600
0x01160000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAFA,2,600
0x01170000,Checkerboard,Checkerboard,AAAAAAAA,BAAAAAAA,1,600
0x01180000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAABA,1,600
0x01190000,Checkerboard,Checkerboard,AAAAAAAA,AEAAAAAA,1,600
0x011A0000,Checkerboard,Checkerboard,AAAAAAAA,AAAEAAAA,1,600
0x011B0000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAAB,1,600
0x011C0000,Checkerboard,Checkerboard,AAAAAAAA,AAABAAAA,1,600
0x011E0000,Checkerboard,Checkerboard,AAAAAAAA,FAAAAAAA,2,600
0x01200000,Checkerboard,Checkerboard,AAAAAAAA,BAAAAAAA,1,600
0x01210000,Checkerboard,Checkerboard,AAAAAAAA,AAAAABBA,2,600
0x01230000,Checkerboard,Checkerboard,AAAAAAAA,EAAAAAAA,1,600
0x01260000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAEAA,1,600
0x01270000,Checkerboard,Checkerboard,AAAAAAAA,AEAAAABA,2,600
0x01290000,Checkerboard,Checkerboard,AAAAAAAA,AAEAAAAA,1,600
0x012A0000,Checkerboard,Checkerboard,AAAAAAAA,EAEAAAAA,2,600
0x012E0000,Checkerboard,Checkerboard,AAAAAAAA,BAAAAAAA,1,600
0x012F0000,Checkerboard,Checkerboard,AAAAAAAA,ABAAAAAA,1,600
0x01300000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAAE,1,600
0x01320000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAEA,1,600
0x01340000,Checkerboard,Checkerboard,AAAAAAAA,AAAEAAAA,1,600
0x01360000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAFAA,2,600
0x01370000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAEA,1,600
0x01380000,Checkerboard,Checkerboard,AAAAAAAA,AEAAAABA,2,600
0x01390000,Checkerboard,Checkerboard,AAAAAAAA,ABAAAAAA,1,600
0x013B0000,Checkerboard,Checkerboard,AAAAAAAA,AAAEABAA,2,600
0x013C0000,Checkerboard,Checkerboard,AAAAAAAA,EAAAAAAA,1,600
0x013D0000,Checkerboard,Checkerboard,AAAAAAAA,ABAAAAAA,1,600
0x013F0000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAFA,2,600
0x01400000,Checkerboard,Checkerboard,AAAAAAAA,ABAAAAAA,1,600
0x01420000,Checkerboard,Checkerboard,AAAAAAAA,AAAEAEAA,2,600
0x01460000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAEAA,1,600
0x01470000,Checkerboard,Checkerboard,AAAAAAAA,AEAEABAA,3,600
0x01480000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAEAA,1,600
0x014A0000,Checkerboard,Checkerboard,AAAAAAAA,AAEAAAAA,1,600
0x014C0000,Checkerboard,Checkerboard,AAAAAAAA,AEAABAAA,2,600
0x014D0000,Checkerboard,Checkerboard,AAAAAAAA,AAAEAAAA,1,600
0x014E0000,Checkerboard,Checkerboard,AAAAAAAA,AAAAAAAE,1,600
0x014F0000,Checkerboard,Checkerboard,AAAAAAAA,ABAAAAAA,1,600
